menu,price,genre,name,adress,tel,lat,lng,url
瓶ビール(ヱビス 中瓶),800,和食（その他）、魚介料理・海鮮料理、ラーメン,はまぐり庵,大阪府 大阪市北区 角田町 8-47 阪急グランドビル  28F,050-5589-0378,34.7029862,135.4990478,https://tabelog.com/osaka/A2701/A270101/27065187/dtlmenu/drink/
瓶ビール(青島ビールプレミアム),850,中華料理、四川料理、広東料理,中菜Labo.朝陽,大阪府 大阪市北区 堂島 1-3-8 堂島リンデンビル  B1F,050-5571-3045,34.6964857,135.4979799,https://tabelog.com/osaka/A2701/A270101/27081015/dtlmenu/drink/
瓶ビール/スーパードライ,550,居酒屋、鳥料理、立ち飲み居酒屋・バー,宮崎酒場 ゑびす,大阪府 大阪市北区 梅田 3-1-3 ルクア  イーレ B2F,06-6151-1540,34.7028866,135.4953236,https://tabelog.com/osaka/A2701/A270101/27084553/dtlmenu/drink/
瓶ビール<アサヒスーパードライ>(中瓶),649,焼肉、韓国料理、ステーキ,吟味屋 天満店,大阪府 大阪市北区 山崎町 2-15,06-6366-4129,34.7060377,135.5095427,https://tabelog.com/osaka/A2701/A270103/27011939/dtlmenu/drink/
瓶ビール[ザ・プレミアムモルツ (中瓶)],600,広東料理、四川料理、中華料理,広東名菜   紅茶,大阪府 大阪市北区 天満 4-17-17 双園マンション 1F,06-6352-3838,34.695599,135.5138965,https://tabelog.com/osaka/A2701/A270103/27077603/dtlmenu/drink/
瓶ビール〈キリン〉大瓶,980,中華料理、飲茶・点心、ダイニングバー,中国料理 青冥 堂島本店,大阪府 大阪市北区 堂島浜 1-3-18 堂島セントラルビル 1F,050-5868-8967,34.695764,135.4973172,https://tabelog.com/osaka/A2701/A270101/27000227/dtlmenu/drink/
瓶ビール〈キリンラガー・アサヒスーパードライ〉中瓶,800,中華料理、飲茶・点心、ダイニングバー,中国料理 青冥 堂島本店,大阪府 大阪市北区 堂島浜 1-3-18 堂島セントラルビル 1F,050-5868-8967,34.695764,135.4973172,https://tabelog.com/osaka/A2701/A270101/27000227/dtlmenu/drink/
瓶ビール〈サントリー ザ・プレミアムモルツ〉中瓶,800,中華料理、飲茶・点心、ダイニングバー,中国料理 青冥 堂島本店,大阪府 大阪市北区 堂島浜 1-3-18 堂島セントラルビル 1F,050-5868-8967,34.695764,135.4973172,https://tabelog.com/osaka/A2701/A270101/27000227/dtlmenu/drink/
瓶ビール中(アサヒスーパードライ),580,ふぐ,ふぐやさでん,大阪府 大阪市北区 黒崎町 9-5,06-6375-7355,34.7074679,135.5077352,https://tabelog.com/osaka/A2701/A270101/27013491/dtlmenu/drink/
生ビール アサヒスーパードライ,770,焼肉、しゃぶしゃぶ、もつ鍋,黒毛和牛肉匠 いちえ 本邸,大阪府 大阪市北区 曽根崎新地 1-9-9 谷安ロワビル 1F,050-5868-8018,34.6977557,135.4989097,https://tabelog.com/osaka/A2701/A270101/27044096/dtlmenu/drink/
生ビール アサヒスーパードライ,990,鉄板焼き、牛料理、ステーキ,ステーキ＆ワイン シュバルージュ,大阪府 大阪市北区 堂島 1-4-2 ビールディング北新地B1,06-6456-4777,34.696101,135.4982009,https://tabelog.com/osaka/A2701/A270101/27008427/dtlmenu/drink/
生ビール アサヒドライプレミアム豊醸 (330ml),560,イタリアン、パスタ、西洋各国料理（その他）,オステリア ガウダンテ 大阪駅前第4ビル店,大阪府 大阪市北区 梅田 1-11-4 大阪駅前第4ビル  B1F,050-5868-4994,34.699879,135.4988566,https://tabelog.com/osaka/A2701/A270101/27002094/dtlmenu/drink/
生ビール アサヒマルエル,630,イタリアン、バル・バール、炭火焼き,炭火イタリアン CARBO,大阪府 大阪市北区 堂山町 16-12 中通りレジャービル 104,050-5589-9451,34.7041811,135.502684,https://tabelog.com/osaka/A2701/A270101/27087636/dtlmenu/drink/
生ビール キリンハートランド,500,アジア・エスニック料理（その他）、東南アジア料理（その他）、ダイニングバー,オリエンタルスプーン 西天満店,大阪府 大阪市北区 西天満 4-9-12,050-5592-7561,34.6977558,135.5039007,https://tabelog.com/osaka/A2701/A270103/27094256/dtlmenu/drink/
生ビール キリン一番搾り,700,水炊き、ステーキ、すき焼き,道頓堀 あかい 北店,大阪府 大阪市北区 堂島 1-3-33 新地萬年ビル  1F,080-9406-3654,34.6967601,135.4982745,https://tabelog.com/osaka/A2701/A270101/27074209/dtlmenu/drink/
生ビール キリン一番搾り,900,しゃぶしゃぶ、すき焼き、和食（その他）,北新地しゃぶしゃぶ きらく,大阪府 大阪市北区 堂島 1-2-7 パーマリィイン堂島 B1F,050-5872-9714,34.6962883,135.4991444,https://tabelog.com/osaka/A2701/A270101/27128587/dtlmenu/drink/
生ビール キリン一番絞り,550,串揚げ・串かつ、和食（その他）,北新地　串かつ凡,大阪府 大阪市北区 堂島 1-3-16 堂島メリーセンタービル B1F,06-6344-0400,34.6966074,135.4972251,https://tabelog.com/osaka/A2701/A270101/27016793/dtlmenu/drink/
生ビール サントリー プレミアムモルツ,715,ステーキ、イタリアン、ビストロ,カルネジーオ ウエスト,大阪府 大阪市北区 芝田 1-6-2 茶屋町あるこ,050-3628-4656,34.7067778,135.4984087,https://tabelog.com/osaka/A2701/A270101/27110278/dtlmenu/drink/
生ビール サントリー香るエール,500,割烹・小料理、焼肉、ステーキ,北新地 つきしろ,大阪府 大阪市北区 曽根崎新地 1-9-12 フォーシーズンフロント 3F,050-5890-4528,34.6978068,135.4986243,https://tabelog.com/osaka/A2701/A270101/27122992/dtlmenu/drink/
生ビール ザ・プレミアムモルツ,670,カフェ、野菜料理、ケーキ,Cafe Bougnat Bougnat ブリーゼブリーゼ,大阪府 大阪市北区 梅田 2-4-9 ブリーゼブリーゼ  B1F,06-6343-7166,34.6986205,135.4939534,https://tabelog.com/osaka/A2701/A270101/27018167/dtlmenu/drink/
生ビール 香るプレミアムモルツ,748,串揚げ・串かつ、和食（その他）,串揚げ タケナカ,大阪府 大阪市北区 堂島 1-3-4 谷安ビル Ｂ01号,050-5590-1510,34.6963789,135.4982009,https://tabelog.com/osaka/A2701/A270101/27088890/dtlmenu/drink/
生ビール(アサヒ スーパードライ),940,懐石・会席料理、割烹・小料理、ふぐ,雅しゅとうとう,大阪府 大阪市北区 堂島 1-5-2 フェザービル 1F,06-6348-0141,34.696056,135.4968569,https://tabelog.com/osaka/A2701/A270101/27012489/dtlmenu/drink/
生ビール(アサヒスパードライ),880,串揚げ・串かつ、居酒屋、鉄板焼き,北新地 串柾,大阪府 大阪市北区 曽根崎新地 1-2-28 シスタービル B1F,050-5868-8071,34.7002187,135.5010362,https://tabelog.com/osaka/A2701/A270101/27066528/dtlmenu/drink/
生ビール(アサヒスーパードライ),800,中華料理、四川料理、広東料理,中菜Labo.朝陽,大阪府 大阪市北区 堂島 1-3-8 堂島リンデンビル  B1F,050-5571-3045,34.6964857,135.4979799,https://tabelog.com/osaka/A2701/A270101/27081015/dtlmenu/drink/
生ビール(アサヒビール),800,寿司、魚介料理・海鮮料理、割烹・小料理,鮨 惣五郎,大阪府 大阪市北区 曽根崎新地 1-3-32 新地リバティービル 1F,050-5596-8038,34.6975177,135.496995,https://tabelog.com/osaka/A2701/A270101/27077129/dtlmenu/drink/
生ビール(アサヒ熟選),660,フレンチ、ビストロ,LIAISON UMEDA,大阪府 大阪市北区 梅田 1-13-13 阪神梅田本店 9F,050-5570-8979,34.7012797,135.4983196,https://tabelog.com/osaka/A2701/A270101/27125521/dtlmenu/drink/
生ビール(エビスビール),780,焼肉、すき焼き、しゃぶしゃぶ,和牛 まつした 上通り店,大阪府 大阪市北区 曽根崎新地 1-3-30 北新地幸田ビル2F,050-5589-9133,34.69651,135.5018094,https://tabelog.com/osaka/A2701/A270101/27086935/dtlmenu/drink/
生ビール(キリン ハートランド),600,焼鳥、鳥料理、居酒屋,鶏家 たちばな,大阪府 大阪市北区 天神橋 3-11-5,050-5868-5966,34.7027819,135.512333,https://tabelog.com/osaka/A2701/A270103/27011116/dtlmenu/drink/
生ビール(キリン 一番搾り),580,ベトナム料理、アジア・エスニック料理（その他）、南アジア料理（その他）,ベトナム酒場　ビアホイ,大阪府 大阪市北区 角田町 2-15 城口ビル　Ｂ１Ｆ,06-6292-2345,34.704967,135.501159,https://tabelog.com/osaka/A2701/A270101/27000284/dtlmenu/drink/
生ビール(キリン一番搾り),600,しゃぶしゃぶ、和食（その他）、居酒屋,お菜屋 わだ家 大阪お初天神店,大阪府 大阪市北区 曽根崎 2-8-9 八幸ビル　１Ｆ,050-5869-8124,34.6996825,135.500852,https://tabelog.com/osaka/A2701/A270101/27011306/dtlmenu/drink/
生ビール(サッポロ黒ラベル),720,和食（その他）、魚介料理・海鮮料理、ラーメン,はまぐり庵,大阪府 大阪市北区 角田町 8-47 阪急グランドビル  28F,050-5589-0378,34.7029862,135.4990478,https://tabelog.com/osaka/A2701/A270101/27065187/dtlmenu/drink/
生ビール(スーパードライ),700,居酒屋、ふぐ、すっぽん,馳走や純平,大阪府 大阪市北区 曽根崎新地 1-5-25 ジェイ・プライド梅田永楽ビル 5F,06-6341-5228,34.6978875,135.497667,https://tabelog.com/osaka/A2701/A270101/27014760/dtlmenu/drink/
生ビール(ブルックリンラガー)(ブルックリンソラチエース),720,ベトナム料理、アジア・エスニック料理（その他）、南アジア料理（その他）,ベトナム酒場　ビアホイ,大阪府 大阪市北区 角田町 2-15 城口ビル　Ｂ１Ｆ,06-6292-2345,34.704967,135.501159,https://tabelog.com/osaka/A2701/A270101/27000284/dtlmenu/drink/
生ビール(神泡のザ・プレミアムモルツ),715,割烹・小料理、鳥料理、魚介料理・海鮮料理,北新地 空海,大阪府 大阪市北区 曽根崎新地 1-9-13,050-5597-8866,34.6982594,135.4988228,https://tabelog.com/osaka/A2701/A270101/27118000/dtlmenu/drink/
生ビール/アサヒスーパードライ,580,フレンチ、ワインバー、ビストロ,ル コントワ,大阪府 大阪市北区 曽根崎 2-10-10 第2あーけるびる 1F お初天神裏参道,050-5592-7351,34.70049,135.500746,https://tabelog.com/osaka/A2701/A270101/27084355/dtlmenu/drink/
生ビール/スーパードライ,490,居酒屋、鳥料理、立ち飲み居酒屋・バー,宮崎酒場 ゑびす,大阪府 大阪市北区 梅田 3-1-3 ルクア  イーレ B2F,06-6151-1540,34.7028866,135.4953236,https://tabelog.com/osaka/A2701/A270101/27084553/dtlmenu/drink/
生ビール<ザ・プレミアムモルツ> (中),627,焼肉、韓国料理、ステーキ,吟味屋 天満店,大阪府 大阪市北区 山崎町 2-15,06-6366-4129,34.7060377,135.5095427,https://tabelog.com/osaka/A2701/A270103/27011939/dtlmenu/drink/
生ビール<ザ・プレミアムモルツ> (小),517,焼肉、韓国料理、ステーキ,吟味屋 天満店,大阪府 大阪市北区 山崎町 2-15,06-6366-4129,34.7060377,135.5095427,https://tabelog.com/osaka/A2701/A270103/27011939/dtlmenu/drink/
生ビール[ザ・プレミアムモルツ],500,広東料理、四川料理、中華料理,広東名菜   紅茶,大阪府 大阪市北区 天満 4-17-17 双園マンション 1F,06-6352-3838,34.695599,135.5138965,https://tabelog.com/osaka/A2701/A270103/27077603/dtlmenu/drink/
生ビール『サントリー ザ・プレミアム・モルツ』,580,バル・バール、イタリアン、居酒屋,炭火焼とワインの酒場 VOLTA 北新地店,大阪府 大阪市北区 曽根崎新地 1-3-23 FOODEARビル 1F,050-5570-2477,34.6977231,135.496139,https://tabelog.com/osaka/A2701/A270101/27019177/dtlmenu/drink/
生ビールキリン一番搾り(中),495,焼肉、ホルモン、居酒屋,旨味熟成肉専門 焼肉 ふじ山,大阪府 大阪市北区 天神橋 3-1-15 天3館ビル 2F,050-5597-4123,34.6993373,135.511827,https://tabelog.com/osaka/A2701/A270103/27110828/dtlmenu/drink/
生ビール中(アサヒスーパードライ),530,ふぐ,ふぐやさでん,大阪府 大阪市北区 黒崎町 9-5,06-6375-7355,34.7074679,135.5077352,https://tabelog.com/osaka/A2701/A270101/27013491/dtlmenu/drink/
生搾り オレンジ,700,お好み焼き、居酒屋、レストラン（その他）,尾道 むらかみ,大阪府 大阪市北区 堂島 1-3-9 日宝堂島センタービル  1Ｆ,050-5868-1178,34.6965586,135.4976854,https://tabelog.com/osaka/A2701/A270101/27004637/dtlmenu/drink/
生搾りパイナップルチューハイ,748,しゃぶしゃぶ、豚しゃぶ、和食（その他）,しゃぶ亭 西梅田店,大阪府 大阪市北区 梅田 2-1-15,050-5868-8975,34.6993055,135.4952369,https://tabelog.com/osaka/A2701/A270101/27003519/dtlmenu/drink/
神泡のザ・プレミアム・モルツ,550,牛タン、居酒屋、炭火焼き,伊達屋,大阪府 大阪市北区 梅田 1-3-1 大阪駅前第1ビル  B2F,050-5571-3016,34.6988863,135.4964525,https://tabelog.com/osaka/A2701/A270101/27002140/dtlmenu/drink/
神泡のザ・プレミアム・モルツ生中,600,お好み焼き、居酒屋、レストラン（その他）,尾道 むらかみ,大阪府 大阪市北区 堂島 1-3-9 日宝堂島センタービル  1Ｆ,050-5868-1178,34.6965586,135.4976854,https://tabelog.com/osaka/A2701/A270101/27004637/dtlmenu/drink/
青島ビール,600,中華料理、四川料理、担々麺,中国郷菜館 大陸風,大阪府 大阪市北区 天神橋 2北1-9,050-5592-0952,34.6979341,135.5120843,https://tabelog.com/osaka/A2701/A270103/27009580/dtlmenu/drink/
青島ビール,680,中華料理、餃子、バル・バール,中華バル サワダ,大阪府 大阪市北区 曾根崎2-9-17 お初天神裏参道,050-5456-0897,34.7004648,135.5008857,https://tabelog.com/osaka/A2701/A270101/27113311/dtlmenu/drink/
青島ビール,600,中華料理、餃子、担々麺,サワダ飯店,大阪府 大阪市北区 小松原町 2-4 富国生命ビル B2F,050-5872-2200,34.7022777,135.5002261,https://tabelog.com/osaka/A2701/A270101/27120248/dtlmenu/drink/
青島ビール 小瓶,850,中華料理、広東料理、魚介料理・海鮮料理,中国料理 燦宮,大阪府 大阪市北区 大淀中 1-1-88 梅田スカイビル 39F,050-5597-5453,34.7052872,135.4896527,https://tabelog.com/osaka/A2701/A270101/27000691/dtlmenu/drink/
青島ビール(330ml),480,飲茶・点心、中華料理、居酒屋,上海食苑 本店 ,大阪府 大阪市北区 池田町 12-4,050-5594-1759,34.7077323,135.5132805,https://tabelog.com/osaka/A2701/A270103/27000509/dtlmenu/drink/
青島ビール(中国),780,かに、シンガポール料理、シーフード,シンガポール・シーフード・リパブリック 大丸梅田,大阪府 大阪市北区 梅田 3-1-1 大丸梅田店  14F,050-5571-1403,34.701789,135.4965763,https://tabelog.com/osaka/A2701/A270101/27055314/dtlmenu/drink/
青島ビール《330ml瓶》,550,飲茶・点心、中華料理、餃子,香港海鮮飲茶樓 ブリーゼブリーゼ,大阪府 大阪市北区 梅田 2-4-9 ブリーゼブリーゼ  6F,050-5869-6862,34.6986205,135.4939534,https://tabelog.com/osaka/A2701/A270101/27018185/dtlmenu/drink/
青島ビール小瓶,825,中華料理、広東料理,中国菜エスサワダ,大阪府 大阪市北区 西天満 4-6-28 ニュー真砂ビル 1F,050-5592-8876,34.696289,135.5050684,https://tabelog.com/osaka/A2701/A270102/27095063/dtlmenu/drink/
